Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
Cap-Inves,https://www.crunchbase.com/organization/invescap,Venture Debt,,,"Geneva, Geneve, Switzerland",,private lending and investment company,"Europe, Middle East, and Africa (EMEA)",2012-04-01,month,https://cap-inves.com/,https://www.linkedin.com/company/capinves/,,,
InnoPeaks,https://www.crunchbase.com/organization/innopeaks,Accelerator,,,"Martigny, Valais, Switzerland",Seed,InnoPeaks is a next generation innovation center funded by Groupe Mutuel.,"Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://innopeaks.ch/,https://www.linkedin.com/company/innopeaks/,,,
Trust Valley,https://www.crunchbase.com/organization/trust-valley,Accelerator,,,"Arch, Bern, Switzerland",,Trust Valley focuses on cyber security and digital trust.,"Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://trustvalley.swiss/en/tech4trust-season-5,https://www.linkedin.com/company/trust-valley,,,
TIN Ventures,https://www.crunchbase.com/organization/tin-ventures-gmbh,Micro VC,,,"Zürich, Zurich, Switzerland","Debt, Early Stage Venture, Late Stage Venture, Non Equity Assistance, Private Equity, Secondary Market, Seed, Venture",TIN Ventures is an early-stage boutique venture investor that connects early teams and ideas to select corporate buyers or investors.,"Europe, Middle East, and Africa (EMEA)",2014-09-25,day,http://www.tinventures.ch,,,,
Swisscom StartUp Challenge,https://www.crunchbase.com/organization/swisscom-startup-challenge,"Accelerator, Startup Competition",,,"Worblaufen, Bern, Switzerland",,Swisscom StartUp Challenge offers opportunities for startups in the field of sustainability to participate in an exploration program.,"Europe, Middle East, and Africa (EMEA)",1998-01-01,year,https://www.swisscom.ch/en/business/start-up/swisscom-startup-challenge.html,https://www.linkedin.com/company/swisscom,,,
Beekeeper Accelerator,https://www.crunchbase.com/organization/beekeeper-accelerator,Accelerator,,,"Zürich, Zurich, Switzerland",Seed,"Beekeeper Accelerator startups that share our mission. And now, we are seeking the best startups to join our official acceleration program.","Europe, Middle East, and Africa (EMEA)",2012-01-01,year,https://lp.beekeeper.io/acceleration,https://www.linkedin.com/company/beekeeper,,,
Megadon AG,https://www.crunchbase.com/organization/megadon-ag,"Accelerator, Venture Capital",,,"Basel, Basel-Stadt, Switzerland",,"Megadon AG is a Switzerland based, cross-sectorial investment company and business builder.","Europe, Middle East, and Africa (EMEA)",2003-01-01,year,http://www.megadon.com,http://www.linkedin.com/company/megadon-ag,,,
Zurich Innovation Championship,https://www.crunchbase.com/organization/zurich-innovation-championship,Accelerator,,,"Zürich, Zurich, Switzerland",,Zurich Innovation Championship global startup tournament for startup or entrepreneur with bold thinking and groundbreaking ideas.,"Europe, Middle East, and Africa (EMEA)",1872-01-01,year,https://www.zurich.com/campaigns/zic,https://www.linkedin.com/company/zurich-insurance-company-ltd,,,
Sidi Capital,https://www.crunchbase.com/organization/sidi-capital,"Micro VC, Private Equity Firm, Venture Capital",,,"Geneva, Geneve, Switzerland","Early Stage Venture, Seed, Venture",A private investment group focused exclusively on emerging internet ventures,"Europe, Middle East, and Africa (EMEA)",2021-01-01,year,,,,,
Crypto Valley Labs,https://www.crunchbase.com/organization/crypto-valley-labs,Co-Working Space,,,"Zug, Zug, Switzerland",,Crypto Valley Labs is an information technology company.,"Europe, Middle East, and Africa (EMEA)",2017-01-01,year,https://www.cvlabs.com,https://ch.linkedin.com/company/cv-labs,,,
International Create Challenge 2014,https://www.crunchbase.com/organization/international-create-challenge-2014,Startup Competition,,,"Martigny, Valais, Switzerland",,International Create Challenge 2014 is a state-of-art technologies and cutting edge research.,"Europe, Middle East, and Africa (EMEA)",2012-01-01,year,http://www.createchallenge.org,,,,
ThingMUSE,https://www.crunchbase.com/organization/thingmuse,"Micro VC, Venture Capital",,,"Unterägeri, Zug, Switzerland",,Global venture partnering group focused on early-stage Internet of Things companies,"Europe, Middle East, and Africa (EMEA)",2012-01-01,year,http://www.thingmuse.com,http://www.linkedin.com/company/thingmuse,,,
VIG Startup Studio,https://www.crunchbase.com/organization/vig-startup-studio,"Angel Group, Venture Capital",,,"Zürich, Zurich, Switzerland","Early Stage Venture, Seed",VIG is a Pan-African start-up studio that builds innovative ventures.,"Europe, Middle East, and Africa (EMEA)",2019-01-01,year,http://vigventures.com,https://www.linkedin.com/company/vigventures,,,
Mars Habitat Challenge,https://www.crunchbase.com/organization/mars-habitat-challenge,"Accelerator, Startup Competition",,,"Flums, Sankt Gallen, Switzerland",,Mars Habitat Challenge seeks for startups to develop solutions that help create a self-sustaining habitat on Mars.,"Europe, Middle East, and Africa (EMEA)",,,https://www.venturelab.swiss/Mars-Habitat-Challenge,,,,
