Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
Primepulse,https://www.crunchbase.com/organization/primepulse-se,Venture Capital,3,1,"München, Bayern, Germany","Early Stage Venture, Late Stage Venture, Venture",Primepulse invests family equity in SMEs in technology-oriented industries.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2014-01-01,year,https://www.primepulse.de/en/,https://www.linkedin.com/company/primepulse/,3,2,
W5 Group,https://www.crunchbase.com/organization/w5-group,"Family Investment Office, Private Equity Firm, Venture Capital",3,1,"Berlin, Berlin, Germany","Early Stage Venture, Private Equity, Venture",W5 Group is a single family office with investment teams in both Europe and the United States.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2009-01-01,year,http://w5-group.com/,https://www.linkedin.com/company/w5-group-llc/,3,1,
XPRESS Ventures,https://www.crunchbase.com/organization/xpress-ventures,Venture Capital,3,,"Berlin, Berlin, Germany",Seed,XPRESS Ventures is a Berlin-based company builder focused on technology-driven ideas in the logistics industry.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-01-01,year,https://www.xpress.ventures,https://www.linkedin.com/company/xpress-ventures/about/?viewAsMember=true,3,,
Cumberland VC,https://www.crunchbase.com/organization/cumberland-vc,"Family Investment Office, Venture Capital",3,,"Munich, Bayern, Germany","Early Stage Venture, Seed","Cumberland VC is an early-staged investment firm based in Berlin that focuses on next-gen software, VR, AR, and more.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-04-01,month,http://cumberland.vc/,,3,,
Cherry Crypto,https://www.crunchbase.com/organization/cherry-crypto,Venture Capital,3,,"Berlin, Berlin, Germany",Seed,Cherry Crypto is a first-check fund dedicated to supporting entrepreneurs from the beginnings of their journey in web3.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.cherry.xyz,,2,,
Atlantis Ventures,https://www.crunchbase.com/organization/atlantis-ventures,Venture Capital,3,,"Munich, Bayern, Germany","Debt, Early Stage Venture, Private Equity, Secondary Market, Seed, Venture",Atlantis Ventures invests in early stage startups.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://www.atlantis-ventures.com/,https://www.linkedin.com/company/atlantis-ventures-gmbh,3,,
Burda Digital Ventures,https://www.crunchbase.com/organization/burda-digitalventures,Venture Capital,3,2,"Munich, Bayern, Germany",,"Burda Digital Ventures GmbH specializes in seed and startup, growth, early venture, mid venture, and late venture investments.","European Union (EU), Europe, Middle East, and Africa (EMEA)",1999-01-01,year,http://burdadigital.de,https://www.linkedin.com/company/burda-digital-gmbh,3,,
RED Ventures,https://www.crunchbase.com/organization/red-ventures-3fd1,Venture Capital,3,,"Essen, Nordrhein-Westfalen, Germany",Seed,"An award winning venture studio, investing sweat and money in innovative and scalable digital companies","European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-04-01,day,https://red.gmbh,https://www.linkedin.com/company/redventures,3,1,
SCE Freiraum Ventures,https://www.crunchbase.com/organization/sce-freiraum-ventures,"Entrepreneurship Program, Private Equity Firm, Venture Capital",3,,"Munich, Bayern, Germany",Early Stage Venture,SCE Freiraum Ventures is a venture capital investor focused on early-stage startups,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-09-06,day,https://www.freiraum.vc/,https://www.linkedin.com/company/sce-freiraum-ventures/?viewAsMember=true,3,1,
STARTHUB VENTURES,https://www.crunchbase.com/organization/statrhub-ventures,Venture Capital,3,,"Hamburg, Hamburg, Germany",Seed,"Our focus is on Pre-Seed investments. STARTHUB VENTURES supports the heroes of tomorrow, who are on their way from Zero to Hero.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-04-26,day,https://www.starthub-ventures.com/,https://www.linkedin.com/company/starthubventures,3,,
Crealize,https://www.crunchbase.com/organization/crealize,Venture Capital,3,,"Essen, Nordrhein-Westfalen, Germany","Early Stage Venture, Seed",Crealize develops new business models and companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://www.crealize.com/,https://www.linkedin.com/company/crealize-gmbh,2,,
Gastauer Family Office,https://www.crunchbase.com/organization/gastauer-family-office,"Family Investment Office, Private Equity Firm, Venture Capital",3,,"Monaco, Bayern, Germany","Early Stage Venture, Late Stage Venture, Private Equity","Gastauer Family Office is a single-client private asset management firm, managing assets of over US$11.4 billion for the Gastauer Family.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2008-08-01,day,http://www.gastauer.com,,1,2,
BeyondBuild,https://www.crunchbase.com/organization/beyondbuild,Venture Capital,3,1,"Cologne, Nordrhein-Westfalen, Germany",,"BeyondBuild creates a real estate ecosystem that provides financial returns by combining digital assets, technologies, and resources.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2007-01-01,year,https://beyondbuild.com/,https://www.linkedin.com/company/beyondbuild,2,1,
Voxel Ventures,https://www.crunchbase.com/organization/voxel-ventures,Venture Capital,3,,"Frankfurt, Hessen, Germany","Convertible Note, Early Stage Venture, Seed",Early-Stage Micro VC focused on Digital Health,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-08-01,month,https://voxel.vc,https://www.linkedin.com/company/voxelvc/,3,,
M-Invest,https://www.crunchbase.com/organization/m-invest,Venture Capital,3,,"Singen, Thuringen, Germany",Early Stage Venture,"M- Invest GmbH, Singen, Germany, represents the holding company for the business shares and stakes held by the Meder family.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2011-01-01,year,http://www.m-invest.eu,,2,1,
Realyze Ventures,https://www.crunchbase.com/organization/realyze-ventures,Venture Capital,3,,"Köln, Nordrhein-Westfalen, Germany","Convertible Note, Early Stage Venture, Seed",Realyze Ventures invest in the brightest European PropTech & ConTech startups.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2023-01-01,year,http://realyzeventures.com,https://www.linkedin.com/company/realyzeventures/,2,,
Wieland Capital,https://www.crunchbase.com/organization/wieland-capital,"Family Investment Office, Venture Capital",3,,"München, Bayern, Germany","Early Stage Venture, Late Stage Venture, Private Equity",Wieland Capital is a family office with a focus on investments in small and medium-sized companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2004-01-01,year,https://wieland-capital.com/,https://www.linkedin.com/company/wieland-capital/,2,1,
Hoepfner Brau,https://www.crunchbase.com/organization/hoepfner-bräu,Venture Capital,3,,"Karlsruhe, Baden-Wurttemberg, Germany","Early Stage Venture, Late Stage Venture, Seed","Hoepfner Brau is a private equity and venture capital firm specializing in incubation, seed, startup, middle market.","European Union (EU), Europe, Middle East, and Africa (EMEA)",1789-01-01,year,http://www.hoepfner-bauinvest.de/,https://www.linkedin.com/company/hoepfner-br%C3%A4u/about/,3,3,
Edition.VC,https://www.crunchbase.com/organization/edition-vc,Venture Capital,3,,"Dresden, Sachsen, Germany",Seed,We back the world’s most iconic entrepreneurs of tomorrow. We have a passion for B2C and B2B products and out-of-the-box thinking.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://edition.vc/,https://www.linkedin.com/company/edition-vc,2,1,
Winning Mindset Ventures,https://www.crunchbase.com/organization/winning-mindset-ventures,"Private Equity Firm, Venture Capital",3,,"Gräfelfing, Bayern, Germany",,Winning Mindset Ventures is an investment firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://www.winning-mindset-ventures.de,,2,,
Hauer Ventures,https://www.crunchbase.com/organization/hauer-ventures,"Angel Group, Venture Capital",3,1,"Munich, Bayern, Germany","Early Stage Venture, Seed",Backing European deep tech founders as the driving force of a better future for the entire planet.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-07-10,day,http://www.hauerventures.com,https://www.linkedin.com/company/hauerventures,3,,
White Owl Capital,https://www.crunchbase.com/organization/white-owl-capital,Venture Capital,3,,"Berlin, Berlin, Germany","Early Stage Venture, Late Stage Venture, Seed",White Owl Capital is an international investment and specialised fund and asset management group with longstanding capabilities in the,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2007-01-01,year,http://www.whiteowl.de,https://www.linkedin.com/company/woc-asset-finance-gmbh,3,1,
Superlyst Ventures,https://www.crunchbase.com/organization/superlyst-ventures,Venture Capital,3,,"Munich, Bayern, Germany","Early Stage Venture, Seed","Superlyst Ventures is a seed-stage investment collective, backed by an ecosystem of successful entrepreneurs.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://superlyst.vc,https://www.linkedin.com/company/superlyst,2,,
SIB Innovations- und Beteiligungsgesellschaft,https://www.crunchbase.com/organization/sib-innovations,"Private Equity Firm, Venture Capital",3,1,"Dresden, Sachsen, Germany","Early Stage Venture, Late Stage Venture, Seed",SIB is a investment company that provides its clients with equity financing solutions and services.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1999-01-01,year,http://www.sib-dresden.de,https://www.linkedin.com/company/sib-innovations--und-beteiligungsgesellschaft-mbh/,3,,
GLG Green Lifestyle,https://www.crunchbase.com/organization/tivola-ventures,Venture Capital,3,1,"Hamburg, Hamburg, Germany",Early Stage Venture,GLG Green Lifestyle is a venture capital firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2013-01-01,year,http://www.greenlifestylegroup.de,,3,2,
Langenberg Ventures,https://www.crunchbase.com/organization/langenberg-ventures,"Micro VC, Venture Capital",3,,"Uetze, Niedersachsen, Germany",Seed,Langenberg Ventures is an innovative VC from region of Hanover in search of investments in digitally driven companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2014-01-01,year,https://langenberg.vc,https://www.linkedin.com/company/langenberg-ventures,3,2,
S-Beteiligungen,https://www.crunchbase.com/organization/s-beteiligungen,Venture Capital,3,,"Leipzig, Sachsen, Germany",Early Stage Venture,"S-Beteiligungen, a subsidiary of savings bank Sparkasse Leipzig, funds medium-sized enterprises as well as early and later stage start-up","European Union (EU), Europe, Middle East, and Africa (EMEA)",1999-01-01,year,http://www.s-beteiligungen.de,https://www.linkedin.com/company/s-beteiligungen,3,,
1750 Ventures,https://www.crunchbase.com/organization/1750-ventures,Venture Capital,3,,"Hanover, Niedersachsen, Germany","Early Stage Venture, Seed",1750 Ventures primarily invests in start-ups and InsurTechs that are part of insurance-related ecosystems.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://www.1750.ventures/,https://www.linkedin.com/company/1750ventures/,3,2,
Evalue,https://www.crunchbase.com/organization/evalue-the-2nd-evalue-fund,Venture Capital,3,3,"Düsseldorf, Nordrhein-Westfalen, Germany",Early Stage Venture,Evalue invests in global venture capital and private equity at all stages.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2010-01-01,year,http://www.evalue.de/,https://www.linkedin.com/company/e.value,3,,
2invest,https://www.crunchbase.com/organization/2invest-f4d3,Venture Capital,3,,"Heidelberg, Baden-Wurttemberg, Germany",,"2invest AG is a listed company that acquires, holds, manages, and sells investments in corporations and partnerships.","European Union (EU), Europe, Middle East, and Africa (EMEA)",1997-01-01,year,https://2invest-ag.com,,2,1,
Mosel Ventures,https://www.crunchbase.com/organization/mosel-ventures,"Micro VC, Venture Capital",3,,"Oberbillig, Rheinland-Pfalz, Germany",Seed,Mosel Ventures is an investment firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://moselventures.com/,https://www.linkedin.com/company/moselventures/,3,,
H2 Investments,https://www.crunchbase.com/organization/h2-investments,Venture Capital,3,,"Hamburg, Hamburg, Germany",Early Stage Venture,H2 Investments was added in 2013.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.h2-investments.com/,,3,,
seedfeed,https://www.crunchbase.com/organization/seedfeed-db46,Venture Capital,3,1,"Lingen, Niedersachsen, Germany",,seedfeed is an early-stage seed investor and company builder to develop projects at the interface of new and old economy,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2014-07-24,day,https://www.seedfeed.de/,https://www.linkedin.com/company/seedfeed-incubator/?trk=similar-pages_result-card_full-click,3,,
FinLab EOS VC,https://www.crunchbase.com/organization/finlab-eos-vc,Venture Capital,3,,"Frankfurt, Hessen, Germany",,"FinLab EOS VC Fund is a partnership between Block.one and FinLab, an investor in financial services technologies and blockchain globally.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-03-24,day,,,3,1,
Intelligent Venture Capital,https://www.crunchbase.com/organization/intelligent-venture-capital,Venture Capital,3,,"Aachen, Nordrhein-Westfalen, Germany",Early Stage Venture,The Intelligent Venture Capital fund companies bundle about 50 private investors and investing in technology and life science-oriented,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.intelligent-venture-capital.de,,3,,
Feast Ventrues,https://www.crunchbase.com/organization/feast-ventrues,Venture Capital,3,,"Munich, Bayern, Germany","Early Stage Venture, Seed",The new Nutrition Epitome's facilitation Scaling up investments in food and agriculture technology.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2022-01-01,year,https://www.feast.ventures,https://www.linkedin.com/company/feast-ventures,3,,
HMW Innovations AG,https://www.crunchbase.com/organization/alfred-wieder-ag,Venture Capital,3,,"Pullach Im Isartal, Bayern, Germany",Late Stage Venture,HMW Innovations AG is a German investment company focused on the medical technology and biotechnology markets.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2002-01-01,year,http://www.alfred-wieder.ag,,2,,
bm-t,https://www.crunchbase.com/organization/bm-t-97a8,"Private Equity Firm, Venture Capital",3,,"Erfurt, Thuringen, Germany","Private Equity, Venture",bm-t invests in innovative and growth-oriented companies with great future potential.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2003-01-01,year,https://www.bm-t.de,https://www.linkedin.com/company/bmt-beteiligungsmanagement,2,1,
Family's Venture Capital,https://www.crunchbase.com/organization/familys-venture-capital,Venture Capital,3,3,"Berlin, Berlin, Germany",,Family’s Venture Capital GmbH is a principal investment firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,3,1,
Mulcan International Investments.,https://www.crunchbase.com/organization/mulcan-international-investments,Venture Capital,3,1,"Munich, Bayern, Germany","Early Stage Venture, Seed","Mulcan International Investments is focusing on growth investment opportunities in the manufacturing, industrial and services sectors.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-01-01,year,http://www.mulcan.de/,https://www.linkedin.com/company/mulcan-international-investments/,2,,
GoodVent Beteiligungsmanagement,https://www.crunchbase.com/organization/goodvent-beteiligungsmanagement,Venture Capital,3,1,"Magdeburg, Sachsen-Anhalt, Germany","Early Stage Venture, Late Stage Venture, Venture",GoodVent Beteiligungsmanagement is a venture capital firm specializing in seed and start up investments. ,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2007-01-01,year,http://www.goodvent.net/,,3,1,
Ammer!Partners,https://www.crunchbase.com/organization/ammer-partners,"Micro VC, Venture Capital",3,1,"Hamburg, Hamburg, Germany",,Ammer Partners is a venture capital fund based in Germany.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2007-01-01,year,http://www.ammerpartners.vc,,3,2,
Hyperion Invest,https://www.crunchbase.com/organization/hyperion-invest,Venture Capital,3,1,"Berlin, Berlin, Germany",Early Stage Venture,Hyperion Invest is an early-stage investor for startups who have the capability to change an industry.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://hyperion-invest.de/,https://www.linkedin.com/company/hyperion-invest-gmbh,3,1,
S-Refit,https://www.crunchbase.com/organization/s-refit,Venture Capital,3,1,"Regensburg, Bayern, Germany",,"S-Refit is a German venture capital firm that invests in biotechnology, mechanical engineering, and software companies.","European Union (EU), Europe, Middle East, and Africa (EMEA)",1990-01-01,year,http://www.s-refit.de,https://www.linkedin.com/company/s-refit-ag,3,,
VC Fonds BW,https://www.crunchbase.com/organization/vc-fonds-bw,Venture Capital,3,,"Stuttgart, Baden-Wurttemberg, Germany",Early Stage Venture,VC Fonds Baden-Württemberg offers equity capital for innovative and high-growth companies in Baden-Württemberg.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.vc-fonds-bw.de/,,3,,
WestLB AG,https://www.crunchbase.com/organization/westlb-ag,Venture Capital,3,3,"Düsseldorf, Nordrhein-Westfalen, Germany",Late Stage Venture,"WestLB AG - derived from Westdeutsche Landesbank, i.e. Western German state Bank","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://westlb.com,,3,1,1
PBX Innovations,https://www.crunchbase.com/organization/pbx-innovations,Venture Capital,3,,"Kreuznach, Rheinland-Pfalz, Germany",Seed,"PBX Innovations founded paybox the first mobile payments company globally, now invests into promising teams and technology.","European Union (EU), Europe, Middle East, and Africa (EMEA)",1999-01-01,year,http://pbx-innovations.com,https://www.linkedin.com/company/paybox-net-ag,3,1,
MedTech Entrepreneurs (MTE),https://www.crunchbase.com/organization/medtech-entrepreneurs,Venture Capital,3,,"Munich, Bayern, Germany","Early Stage Venture, Late Stage Venture, Seed",MedTech Entrepreneurs is a venture capital fund.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-10-22,day,https://www.mte.vc/,https://www.linkedin.com/company/mte-medtech-entrepreneurs/,3,2,
nbr technology ventures,https://www.crunchbase.com/organization/nbr-technology-ventures,Venture Capital,3,1,"Stuttgart, Baden-Wurttemberg, Germany",,nbr technology ventures,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,,,3,3,
Latin America Internet Holding (LIH),https://www.crunchbase.com/organization/latin-america-internet-holding-lih,Venture Capital,3,1,"Berlin, Berlin, Germany",Early Stage Venture,"LIH is Rocket Internet’s holding company in the region, and it is part-owned by Millicom, an emerging markets service provider that also","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,3,2,
OH Beteiligungen,https://www.crunchbase.com/organization/oh-beteiligungen,Venture Capital,3,2,"Baden, Baden-Wurttemberg, Germany",Early Stage Venture,OH Beteiligungen is a German-based venture capital firm specialized in early stage investments.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2004-01-01,year,,,2,1,2
West Steag Partners,https://www.crunchbase.com/organization/west-steag-partners,Venture Capital,3,1,"Essen, Nordrhein-Westfalen, Germany",,"West Steag Partners is a German venture capital firm that invests in the areas of optics, microsystems, and information technology.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2001-01-01,year,http://www.weststeag.com/,,2,1,
Fides Finanz-Invest,https://www.crunchbase.com/organization/fides-finanz-invest,Venture Capital,3,1,"Timmendorfer Strand, Schleswig-Holstein, Germany",Late Stage Venture,Fides Finanz-Invest is an investment company focused on real estate businesses across Germany.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,2,,1
Next Big Thing,https://www.crunchbase.com/organization/next-big-thing-ag,Venture Capital,2,,"Berlin, Berlin, Germany","Early Stage Venture, Seed",Next Big Thing AG (NBT) is the leading venture studio and early-stage investment company in the Machine Economy.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-07-06,day,http://www.nextbigthing.ag,https://www.linkedin.com/company/15217949,2,1,
MVP Factory,https://www.crunchbase.com/organization/mvp-factory,"Angel Group, Corporate Venture Capital, Incubator, Micro VC, Syndicate, Venture Capital",2,,"Berlin, Berlin, Germany","Seed, Venture","We strive to empower digitisation through smart services, talent and technology and become Europe’s most respected product & venture builder","European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-01-01,year,http://mvpfactory.co/,https://www.linkedin.com/company/mvpfactory.co,2,,
Zeitgeist X Ventures,https://www.crunchbase.com/organization/zeitgeist-x-ventures,Venture Capital,2,,"Berlin, Berlin, Germany","Early Stage Venture, Seed",Fintech entrepreneurs created Zeitgeist X Ventures to assist early stage Fintech innovation across Europe.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2022-01-01,year,https://zeitgeistx.vc,https://www.linkedin.com/company/zeitgeist-x-ventures/,1,1,
Green European Tech Fund,https://www.crunchbase.com/organization/green-european-tech-fund,Venture Capital,2,,"Munich, Bayern, Germany",,"Green European Tech Fund invests in green tech startups, supporting scalable businesses with transformative technologies.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2022-01-01,year,https://getfund.eu,http://www.linkedin.com/company/green-european-tech-fund,2,2,
āltitude,https://www.crunchbase.com/organization/āltitude,Venture Capital,2,,"Berlin, Berlin, Germany","Early Stage Venture, Seed","āltitude is closing the European SME Tech Gap by investing in (pre-)seed B2B software startups with a focus on people, product, and process.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2022-01-01,year,https://www.altitude-vc.com,https://www.linkedin.com/company/%C4%81ltitude,2,2,
ICIG Ventures,https://www.crunchbase.com/organization/icig-ventures,Venture Capital,2,,"Frankfurt An Der Oder, Brandenburg, Germany",Early Stage Venture,ICIG Ventures is the venture capital arm of the International Chemical Investors Group.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2023-01-01,year,,https://www.linkedin.com/company/icig-ventures,2,1,
AURELIUS Equity Opportunities,https://www.crunchbase.com/organization/aurelius-equity-opportunities,"Private Equity Firm, Venture Capital",2,,"Grünwald, Bayern, Germany","Debt, Private Equity, Venture","Aurelius Equity Opportunities is an investment firm that provides equity, growth, debt and real estate investments.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2006-01-01,year,http://aureliusinvest.com/,https://www.linkedin.com/company/aurelius-ag/,2,1,
3e Capital Group,https://www.crunchbase.com/organization/3e-capital-group,"Family Investment Office, Private Equity Firm, Secondary Purchaser, Venture Capital",2,,"Düsseldorf, Nordrhein-Westfalen, Germany","Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture","3e Capital Group is an early stage venture capital group focusing on high growing, new technologies.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2006-01-01,year,http://www.3ecapital.de,https://www.linkedin.com/company/3e-capital/,2,,
YAP Capital,https://www.crunchbase.com/organization/yap-capital,"Syndicate, Venture Capital",2,,"Munich, Bayern, Germany",Seed,YAP Capital focuses on the web3 sector and invests in blockchain firms.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.yapcapital.ventures,https://www.linkedin.com/company/yap-capital,2,,
ennea capital partners,https://www.crunchbase.com/organization/ennea-capital-partners,Venture Capital,2,1,"Munich, Bayern, Germany","Early Stage Venture, Seed","ennea capital partners is an investment, M&A, and consulting company.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-01-01,year,http://www.ennea.vc/,https://www.linkedin.com/company/enneavc/,2,,
Cimexia,https://www.crunchbase.com/organization/cimexia,Venture Capital,2,,"Berlin, Berlin, Germany",Early Stage Venture,Investor,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,2,1,
Bellevue Investments & Co,https://www.crunchbase.com/organization/bellevue-investments-co,Venture Capital,2,,"Berlin, Berlin, Germany","Early Stage Venture, Seed",Bellevue Investments is a private owned holding company with numerous national and international subsidiaries and investments.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1993-01-01,year,http://bellevue.eu,https://www.linkedin.com/company/bellevue-investments-gmbh-co-kgaa/about/,2,1,
Einstein Industries Ventures,https://www.crunchbase.com/organization/einstein-industries-ventures,Venture Capital,2,,"Berlin, Berlin, Germany","Early Stage Venture, Seed",Einstein Industries Ventures bridges financial gap of space startups.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.einstein-iv.space,https://www.linkedin.com/company/einstein-iv,2,,
Sanner Ventures,https://www.crunchbase.com/organization/sanner-ventures,Venture Capital,2,1,"Bensheim, Hessen, Germany","Convertible Note, Early Stage Venture, Venture",We aim to facilitate innovation in protecting health and well-being.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1894-01-01,year,https://www.sanner-ventures.com/,https://www.linkedin.com/company/sanner-ventures/,2,,
Investment and Structure Bank Rhineland-Palatinate,https://www.crunchbase.com/organization/investment-and-structure-bank-rhineland-palatinate,Venture Capital,2,,"Mainz, Rheinland-Pfalz, Germany",Seed,Investment and Structure Bank Rhineland-Palatinate is a investment company.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1993-01-01,year,https://isb.rlp.de,https://www.linkedin.com/company/investitions--und-strukturbank-rheinland-pfalz/,2,,
XAI technologies,https://www.crunchbase.com/organization/xai-technologies,Venture Capital,2,,"Darmstadt, Hessen, Germany",Early Stage Venture,"XAI technologies provides technology competence, management expertise and financial investments to companies.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://www.xai-technologies.com/,https://www.linkedin.com/company/xai-technologies/,2,1,
Ocean Investment,https://www.crunchbase.com/organization/ocean-investment,"Family Investment Office, Venture Capital",2,,"Berlin, Berlin, Germany","Convertible Note, Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",Ocean Investment is a Single Family Office based in Berlin,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-01-01,year,http://oceaninvestment.com,https://www.linkedin.com/company/ocean-investment/,2,,
RV Invest,https://www.crunchbase.com/organization/rv-invest,Venture Capital,2,,"Ravensburg, Baden-Wurttemberg, Germany",Early Stage Venture,RV Invest early and stand alongside founders and researchers to bring outstanding ideas to the market.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://rvinvest.de,https://www.linkedin.com/company/rv-invest-de,2,1,
Curious Capital,https://www.crunchbase.com/organization/curious-capital-a4fc,"Corporate Venture Capital, Micro VC, Venture Capital",2,,"Köln, Nordrhein-Westfalen, Germany","Early Stage Venture, Seed","Curious Capital is looking for seed and early stage investments, which anyhow fit to activities of a modern media company.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-01-01,year,http://www.curiouscapital.vc,http://www.linkedin.com/company/curious-capital/,2,,
Sanno Capital,https://www.crunchbase.com/organization/sanno-capital,Venture Capital,2,,"Munich, Bayern, Germany",Early Stage Venture,Sanno Capital is an investment firm that backs great founders who invest in the future of the world.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2014-01-01,year,https://sannocapital.com/,https://www.linkedin.com/company/sanno/,2,1,
Kybernautik Investments,https://www.crunchbase.com/organization/kybernautik-investments,Venture Capital,2,,"Allee, Schleswig-Holstein, Germany","Early Stage Venture, Seed",Kybernautik Investments specializes in early-stage seed investments.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.kybernautik.xyz,,1,,
mox capital,https://www.crunchbase.com/organization/mox-capital,Venture Capital,2,,"England, Nordrhein-Westfalen, Germany","Seed, Venture",Mox Capital is a private future-forward think-tank focusing on alternative investments.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2023-09-01,month,https://mox.capital/,,2,1,
ExtraVallis,https://www.crunchbase.com/organization/extravallis,Venture Capital,2,,"Berlin, Berlin, Germany","Early Stage Venture, Seed",Culturally astute early-stage investment for a post-Silicon Valley world,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-02-01,day,http://extravallis.com,https://www.linkedin.com/company/extravallis,2,2,
Tacans,https://www.crunchbase.com/organization/tacans,Venture Capital,2,,"Schwarzenbach, Bayern, Germany",Seed,Tacans is a web 3.0 venture builder under the software industry.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://tacans.com/,https://www.linkedin.com/company/tacans,2,,
Seedhouse,https://www.crunchbase.com/organization/seedhouse,"Accelerator, Venture Capital",2,,"Osnabrück, Niedersachsen, Germany","Early Stage Venture, Seed","Accelerator Program, Innovation Platform & Early Stage Investor for agtech, food and digital startups.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://seedhouse.de,https://www.linkedin.com/company/12618339,2,2,
Oma Ventures,https://www.crunchbase.com/organization/oma-ventures,Venture Capital,2,,"Munich, Bayern, Germany",Seed,Oma Ventures primarily operates as an investment firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,2,,
