Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Pre Seed Round - Finanzguru,https://www.crunchbase.com/funding_round/finanzguru-by-dwins-gmbh-pre-seed--779c10d5,Finanzguru,https://www.crunchbase.com/organization/finanzguru-by-dwins-gmbh,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",,,,2017-11-02,Seed,,,,Yes,Finanzguru is an AI-powered financial assistant that assists users in managing their accounts and contracts.,"Artificial Intelligence (AI), Assistive Technology, Financial Services, FinTech, Insurance",,http://www.finanzguru.de,$1M to $10M,27000000,EUR,30174944,Early Stage Venture,6,,1,,Deutsche Bank,"659,961"
Post-IPO Debt - FinLab,https://www.crunchbase.com/funding_round/finlab-post-ipo-debt--e7fe5566,FinLab,https://www.crunchbase.com/organization/finlab,Post-IPO Debt,"Frankfurt, Hessen, Germany, Europe",5850000,EUR,6539689,2017-05-23,,59000000,EUR,65955834,No,FinLab is a Germany-based investment company engaged in the building of companies in the financial services technologies.,"Cryptocurrency, Finance, Financial Services, FinTech, Incubators, Venture Capital",,https://www.finlab.de,,11050000,EUR,12822196,IPO,2,,,,,"352,555"
Post-IPO Equity - FinLab,https://www.crunchbase.com/funding_round/finlab-post-ipo-equity--e8bee4c4,FinLab,https://www.crunchbase.com/organization/finlab,Post-IPO Equity,"Frankfurt, Hessen, Germany, Europe",5200000,EUR,6282507,2018-04-30,,,,,Yes,FinLab is a Germany-based investment company engaged in the building of companies in the financial services technologies.,"Cryptocurrency, Finance, Financial Services, FinTech, Incubators, Venture Capital",,https://www.finlab.de,,11050000,EUR,12822196,IPO,2,Versorgungswerk Zahnärztekammer Berlin,1,,Versorgungswerk Zahnärztekammer Berlin,"635,860"
Series A - Finlex,https://www.crunchbase.com/funding_round/finlex-series-a--677b0277,Finlex,https://www.crunchbase.com/organization/finlex,Series A,"Frankfurt, Hessen, Germany, Europe",8000000,EUR,9388713,2021-08-12,Early Stage Venture,,,,Yes,"Finlex is a commercial insurance platform for corporates, brokers, and insurers.","Commercial Insurance, Financial Services, Insurance, Risk Management",,https://finlex.io,$1M to $10M,8000000,EUR,9388713,Early Stage Venture,1,,2,,"BlackFin Capital Partners, Segenia Capital","74,757"
Venture Round - FINVIA Family Office,https://www.crunchbase.com/funding_round/finvia-family-office-series-unknown--d368d91c,FINVIA Family Office,https://www.crunchbase.com/organization/finvia-family-office,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",20000000,EUR,21982805,2022-03-28,,,,,Yes,"FINVIA Family Office is a family office that navigates assets holistically, intelligently, and independently.","Asset Management, Financial Services, Wealth Management",,https://www.finvia.fo,,20000000,EUR,21982805,,1,Hannover Finanz,1,4,Hannover Finanz,"98,557"
Grant - Freundeskreis Arche Frankfurt,https://www.crunchbase.com/funding_round/freundeskreis-arche-frankfurt-grant--2e4514db,Freundeskreis Arche Frankfurt,https://www.crunchbase.com/organization/freundeskreis-arche-frankfurt,Grant,"Frankfurt, Hessen, Germany, Europe",,,,2022-06-22,,,,,No,"Freundeskreis Arche Frankfurt has supported the development of the facilities with financial resources, know-how, and contacts.",Financial Services,,https://www.freunde-arche-ffm.de/,,,,,,1,Enterprise Holdings,1,,Enterprise Holdings,"116,235"
Pre Seed Round - Fundcreators,https://www.crunchbase.com/funding_round/fundcreators-ag-pre-seed--55bfcc04,Fundcreators,https://www.crunchbase.com/organization/fundcreators-ag,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",100000,EUR,119227,2020-09-01,Seed,,,,Yes,Fundcreators is a social media platform that focuses on social investing in communities.,FinTech,,https://www.fundlr.com,,500000,EUR,607927,Seed,2,,,,,"107,852"
Pre Seed Round - Fundcreators,https://www.crunchbase.com/funding_round/fundcreators-ag-pre-seed--7f0d01ce,Fundcreators,https://www.crunchbase.com/organization/fundcreators-ag,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",400000,EUR,488700,2021-06-01,Seed,,,,Yes,Fundcreators is a social media platform that focuses on social investing in communities.,FinTech,,https://www.fundlr.com,,500000,EUR,607927,Seed,2,,,,,"303,102"
Pre Seed Round - Fundsonchain,https://www.crunchbase.com/funding_round/fundsonchain-pre-seed--f1a22c5d,Fundsonchain,https://www.crunchbase.com/organization/fundsonchain,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",,,,2023-12-22,Seed,,,,Yes,fundsonchain offers a digital platform for managing tokenized assets in the global asset management industry.,"Asset Management, Financial Services, Funding Platform",,https://fundsonchain.com,,,,,Seed,1,Blockchain Founders Capital,1,,Blockchain Founders Capital,"42,728"
Seed Round - GauVendi,https://www.crunchbase.com/funding_round/gauvendi-seed--8c424ed1,GauVendi,https://www.crunchbase.com/organization/gauvendi,Seed,"Frankfurt, Hessen, Germany, Europe",1000000,EUR,1074995,2024-05-07,Seed,,,,Yes,GauVendi is an End-To_end Sales System including AI-powered booking technology and revenue automation for the hospitality industry.,"Hospitality, Information Technology, Software",,https://www.gauvendi.com/,$1M to $10M,1000000,EUR,1074995,Seed,1,,,,,"71,376"
Pre Seed Round - Geld und Wissen,https://www.crunchbase.com/funding_round/geld-und-wissen-02b8-pre-seed--8665e261,Geld und Wissen,https://www.crunchbase.com/organization/geld-und-wissen-02b8,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",300000,EUR,354441,2020-10-22,Seed,5000000,EUR,5907344,Yes,Geld und Wissen offers a software tool to sell more actively managed equity funds.,"Financial Services, FinTech, Software",,http://fondsundmensch.de,,300000,EUR,354441,Seed,1,,,,,"106,031"
Seed Round - GIROMATCH,https://www.crunchbase.com/funding_round/giromatch-gmbh-seed--d6ca2c10,GIROMATCH,https://www.crunchbase.com/organization/giromatch-gmbh,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2017-03-01,Seed,,,,Yes,GIROMATCH offers innovative financial solutions and creates advantages for banks & consumers with a fully automated loan solution.,"Banking, Credit, Finance, Financial Services, FinTech, Lending, Marketing",,https://www.giromatch.com,$1M to $10M,,,,Seed,2,,1,,Hessen Kapital I,"270,110"
Seed Round - Giroxx,https://www.crunchbase.com/funding_round/giroxx-seed--c85aeb9e,Giroxx,https://www.crunchbase.com/organization/giroxx,Seed,"Frankfurt, Hessen, Germany, Europe",500000,EUR,594646,2017-09-04,Seed,,,,Yes,Giroxx makes international transfers simple and inexpensive - with the same security as the banks.,"Banking, Financial Services, Security",,https://www.giroxx.de/,,1400000,EUR,1708382,M&A,2,,1,,Hessen Kapital I,"272,497"
Seed Round - Giroxx,https://www.crunchbase.com/funding_round/giroxx-seed--1affedeb,Giroxx,https://www.crunchbase.com/organization/giroxx,Seed,"Frankfurt, Hessen, Germany, Europe",900000,EUR,1113736,2018-03-14,Seed,,,,Yes,Giroxx makes international transfers simple and inexpensive - with the same security as the banks.,"Banking, Financial Services, Security",,https://www.giroxx.de/,,1400000,EUR,1708382,M&A,2,,,,,"435,837"
Seed Round - Giuelith Fund,https://www.crunchbase.com/funding_round/giuelith-fund-seed--7441275f,Giuelith Fund,https://www.crunchbase.com/organization/giuelith-fund,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2018-10-31,Seed,,,,Yes,Global Partnership for Effective Development Co-operation,"Angel Investment, Financial Exchanges, Hedge Funds, Impact Investing",,http://giuelith.com,,,,,Seed,1,,1,,Roger K Olsson,"640,138"
Post-IPO Debt - Godewind Immobilien,https://www.crunchbase.com/funding_round/godewind-immobilien-post-ipo-debt--489ddc2e,Godewind Immobilien,https://www.crunchbase.com/organization/godewind-immobilien,Post-IPO Debt,"Frankfurt, Hessen, Germany, Europe",56000000,EUR,61653639,2019-08-30,,,,,No,Godewind Immobilien focuses on German office properties.,,,https://www.godewind-ag.com/,$10M to $50M,56000000,EUR,61653639,IPO,1,,,,,"258,396"
Seed Round - Grovy,https://www.crunchbase.com/funding_round/grovy-seed--989db65f,Grovy,https://www.crunchbase.com/organization/grovy,Seed,"Frankfurt, Hessen, Germany, Europe",3000000,USD,3000000,2021-11-01,Seed,20000000,USD,20000000,Yes,Grovy is a q-commerce and grocery delivery startup,"Delivery, Delivery Service, E-Commerce, Grocery, Same Day Delivery",,https://www.grovy.store,,3000000,USD,3000000,Seed,1,Lighthouse Ventures,6,,"Fabian Friede, Finn Age Haensel, Ilavska Vuillermoz Capital, Lighthouse Ventures, Marcus Borner, Steffen Zoller","89,710"
Venture Round - Gunzilla Games,https://www.crunchbase.com/funding_round/gunzilla-games-series-unknown--fe2a29eb,Gunzilla Games,https://www.crunchbase.com/organization/gunzilla-games,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",,,,2024-10-31,,,,,Yes,Gunzilla Games is an independent game developer that creates innovative gaming experiences that prioritize player engagement.,"Console Games, Gaming, PC Games, Video Games",,https://gunzillagames.com,$10M to $50M,100835035,USD,100835035,,8,VanEck,1,1,VanEck,"19,893"
Venture Round - Gunzilla Games,https://www.crunchbase.com/funding_round/gunzilla-games-series-unknown--d2850d86,Gunzilla Games,https://www.crunchbase.com/organization/gunzilla-games,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",44900000,EUR,45835035,2022-08-09,,,,,Yes,Gunzilla Games is an independent game developer that creates innovative gaming experiences that prioritize player engagement.,"Console Games, Gaming, PC Games, Video Games",,https://gunzillagames.com,$10M to $50M,100835035,USD,100835035,,8,Republic capital,25,3,"1Capital, 280 Capital, AlphaCrypto Capital, Animoca Brands, Blizzard Fund, CoinFund, Digital Strategies, Dominance Ventures, Gamegroove Capital, George Burke, Griffin Gaming Partners, GSR Ventures, Huobi Capital, Jump Crypto, Justin Kan, KuCoin, MCE Group, Morningstar Ventures, NGG, Raptor Group, Republic capital, RW3 Ventures, Shima Capital, Spartan, Sui Foundation","83,999"
Series B - Gunzilla Games,https://www.crunchbase.com/funding_round/gunzilla-games-series-b--1f6b7431,Gunzilla Games,https://www.crunchbase.com/organization/gunzilla-games,Series B,"Frankfurt, Hessen, Germany, Europe",20000000,USD,20000000,2024-03-26,Early Stage Venture,,,,Yes,Gunzilla Games is an independent game developer that creates innovative gaming experiences that prioritize player engagement.,"Console Games, Gaming, PC Games, Video Games",,https://gunzillagames.com,$10M to $50M,100835035,USD,100835035,,8,,,,,"192,989"
Venture Round - Gunzilla Games,https://www.crunchbase.com/funding_round/gunzilla-games-series-unknown--7d5d30ba,Gunzilla Games,https://www.crunchbase.com/organization/gunzilla-games,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",,,,2021-12-30,,,,,Yes,Gunzilla Games is an independent game developer that creates innovative gaming experiences that prioritize player engagement.,"Console Games, Gaming, PC Games, Video Games",,https://gunzillagames.com,$10M to $50M,100835035,USD,100835035,,8,,2,,"Launch Code Capital, MH Ventures","277,073"
Seed Round - Gunzilla Games,https://www.crunchbase.com/funding_round/gunzilla-games-seed--876597bf,Gunzilla Games,https://www.crunchbase.com/organization/gunzilla-games,Seed,"Frankfurt, Hessen, Germany, Europe",25000000,USD,25000000,2020-11-17,Seed,,,,Yes,Gunzilla Games is an independent game developer that creates innovative gaming experiences that prioritize player engagement.,"Console Games, Gaming, PC Games, Video Games",,https://gunzillagames.com,$10M to $50M,100835035,USD,100835035,,8,Gamegroove Capital,3,,"Gamegroove Capital, GamesUp42, Shima Capital","351,089"
Private Equity Round - Haus der Bäcker,https://www.crunchbase.com/funding_round/haus-der-bäcker-private-equity--f9dd89dd,Haus der Bäcker,https://www.crunchbase.com/organization/haus-der-bäcker,Private Equity,"Frankfurt, Hessen, Germany, Europe",,,,2019-04-16,Private Equity,,,,Yes,Haus der Bäcker is a food solutions company that provides sales in the bakery industry.,"Bakery, Food and Beverage",,https://www.haus-der-baecker.de/,,,,,Private Equity,1,,1,,blueworld.group,"627,447"
Post-IPO Equity - Heliad AG,https://www.crunchbase.com/funding_round/heliad-equity-partners-post-ipo-equity--2247e605,Heliad AG,https://www.crunchbase.com/organization/heliad-equity-partners,Post-IPO Equity,"Frankfurt, Hessen, Germany, Europe",2000000,EUR,2172699,2017-05-11,,53300000,EUR,57902433,Yes,Empower Entrepreneurs. And Investors.,"FinTech, Internet, Life Science, Media and Entertainment",,http://www.heliad.com,,10120000,EUR,11363324,IPO,2,,1,,BF Holding GmbH,"362,628"
Post-IPO Equity - Heliad AG,https://www.crunchbase.com/funding_round/heliad-equity-partners-post-ipo-equity--b6aac3c3,Heliad AG,https://www.crunchbase.com/organization/heliad-equity-partners,Post-IPO Equity,"Frankfurt, Hessen, Germany, Europe",8120000,EUR,9190625,2021-12-10,,,,,Yes,Empower Entrepreneurs. And Investors.,"FinTech, Internet, Life Science, Media and Entertainment",,http://www.heliad.com,,10120000,EUR,11363324,IPO,2,,,,,"490,748"
Grant - HELROM Trailer rail,https://www.crunchbase.com/funding_round/helrom-trailer-rail-grant--5f7effc8,HELROM Trailer rail,https://www.crunchbase.com/organization/helrom-trailer-rail,Grant,"Frankfurt, Hessen, Germany, Europe",15000000,EUR,16103509,2023-02-14,,,,,No,HELROM is a fully operational vertically integrated cargo railway company that provides dependable transportation services.,"Logistics, Supply Chain Management, Transportation",,https://www.helrom.com,$1M to $10M,15000000,EUR,16103509,,1,Federal Ministry for Digital Affairs and Transport,1,,Federal Ministry for Digital Affairs and Transport,"141,718"
Pre Seed Round - Heyrecruit,https://www.crunchbase.com/funding_round/heyrecruit-pre-seed--0baef97f,Heyrecruit,https://www.crunchbase.com/organization/heyrecruit,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",,,,2021-04-01,Seed,,,,Yes,Heyrecruit is an app that supports clients in the selection and communication with applicants.,"Human Resources, Software",,https://www.heyrecruit.de,,,,,Seed,1,,1,,Million Ventures,"118,571"
Seed Round - homefully,https://www.crunchbase.com/funding_round/homefully-seed--c380dc34,homefully,https://www.crunchbase.com/organization/homefully,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2018-01-15,Seed,,,,Yes,homefully is a real estate company that offers co-living spaces.,"Real Estate, Rental Property, Residential",,https://homefully.de,$1M to $10M,,,,M&A,3,HV Capital,1,1,HV Capital,"385,594"
Seed Round - homefully,https://www.crunchbase.com/funding_round/homefully-seed--e571b1cd,homefully,https://www.crunchbase.com/organization/homefully,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2018-09-04,Seed,,,,Yes,homefully is a real estate company that offers co-living spaces.,"Real Estate, Rental Property, Residential",,https://homefully.de,$1M to $10M,,,,M&A,3,RTP Global,2,2,"HV Capital, RTP Global","511,441"
Series A - homefully,https://www.crunchbase.com/funding_round/homefully-series-a--713a7963,homefully,https://www.crunchbase.com/organization/homefully,Series A,"Frankfurt, Hessen, Germany, Europe",,,,2020-05-14,Early Stage Venture,,,,Yes,homefully is a real estate company that offers co-living spaces.,"Real Estate, Rental Property, Residential",,https://homefully.de,$1M to $10M,,,,M&A,3,Vorwerk Ventures,4,3,"Decart Ventures, HV Capital, RTP Global, Vorwerk Ventures","637,665"
Pre Seed Round - hyrd GmbH,https://www.crunchbase.com/funding_round/hyrd-gmbh-pre-seed--d2af6141,hyrd GmbH,https://www.crunchbase.com/organization/hyrd-gmbh,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",1100000,EUR,1240065,2022-02-01,Seed,,,,Yes,Hyrd is an AI-powered talent engagement and relationship management platform designed to effortlessly build candidate relationships.,"Human Resources, Recruiting",,https://hyrd.ai/,$1M to $10M,1100000,EUR,1240065,Seed,1,,1,,BM H Beteiligungs-Managementgesellschaft Hessen,"121,140"
Series A - Iconic Holding,https://www.crunchbase.com/funding_round/iconiq-lab-series-a--54f8aecb,Iconic Holding,https://www.crunchbase.com/organization/iconiq-lab,Series A,"Frankfurt, Hessen, Germany, Europe",,,,2019-01-22,Early Stage Venture,,,,Yes,Iconiq Holding is a decentralized venture capital group that builds a premier digital asset management ecosystem.,"Blockchain, Cryptocurrency, Finance, Financial Services, Internet, Venture Capital",,https://iconicholding.com/,$1M to $10M,3000000,USD,3000000,Early Stage Venture,3,"FinLab, HTGF | High-Tech Gruenderfonds",2,3,"FinLab, HTGF | High-Tech Gruenderfonds","363,006"
Seed Round - Iconic Holding,https://www.crunchbase.com/funding_round/iconiq-lab-seed--1f9ecd13,Iconic Holding,https://www.crunchbase.com/organization/iconiq-lab,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2017-11-24,Seed,,,,Yes,Iconiq Holding is a decentralized venture capital group that builds a premier digital asset management ecosystem.,"Blockchain, Cryptocurrency, Finance, Financial Services, Internet, Venture Capital",,https://iconicholding.com/,$1M to $10M,3000000,USD,3000000,Early Stage Venture,3,FinLab,1,2,FinLab,"429,238"
Pre Seed Round - idatase GmbH,https://www.crunchbase.com/funding_round/idatase-gmbh-pre-seed--222494ef,idatase GmbH,https://www.crunchbase.com/organization/idatase-gmbh,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",,,,2018-02-27,Seed,,,,Yes,NetLumes distinct benefits comes with its acceleration of IIoT analytics.,"Analytics, Artificial Intelligence (AI), Enterprise Software",,http://idatase.de/,$1M to $10M,122754,USD,122754,Seed,3,,1,,Sente Ventures,"372,514"
Pre Seed Round - idatase GmbH,https://www.crunchbase.com/funding_round/idatase-gmbh-pre-seed--a5fb8393,idatase GmbH,https://www.crunchbase.com/organization/idatase-gmbh,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",122754,USD,122754,2019-03-04,Seed,,,,Yes,NetLumes distinct benefits comes with its acceleration of IIoT analytics.,"Analytics, Artificial Intelligence (AI), Enterprise Software",,http://idatase.de/,$1M to $10M,122754,USD,122754,Seed,3,Techstars,2,,"Data Pitch, Techstars","641,564"
Series A - Implify,https://www.crunchbase.com/funding_round/implify-series-a--ae9d75ee,Implify,https://www.crunchbase.com/organization/implify,Series A,"Frankfurt, Hessen, Germany, Europe",,,,2024-01-23,Early Stage Venture,,,,Yes,Revolutionizing the traditionally offline-centric dental implant market through a technological service platform.,"Dental, E-Commerce, Health Care, Information Technology, Medical, Medical Device, Warehouse Automation",,https://www.implify.de,Less than $1M,,,,Early Stage Venture,3,,3,3,"BM H Beteiligungs-Managementgesellschaft Hessen, Hanse Ventures, seed + speed Ventures","47,530"
Venture Round - Implify,https://www.crunchbase.com/funding_round/implify-series-unknown--4c49f396,Implify,https://www.crunchbase.com/organization/implify,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",,,,2021-10-14,,,,,Yes,Revolutionizing the traditionally offline-centric dental implant market through a technological service platform.,"Dental, E-Commerce, Health Care, Information Technology, Medical, Medical Device, Warehouse Automation",,https://www.implify.de,Less than $1M,,,,Early Stage Venture,3,,1,,BM H Beteiligungs-Managementgesellschaft Hessen,"263,266"
Pre Seed Round - Implify,https://www.crunchbase.com/funding_round/implify-pre-seed--044bb231,Implify,https://www.crunchbase.com/organization/implify,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",,,,2020-07-01,Seed,,,,Yes,Revolutionizing the traditionally offline-centric dental implant market through a technological service platform.,"Dental, E-Commerce, Health Care, Information Technology, Medical, Medical Device, Warehouse Automation",,https://www.implify.de,Less than $1M,,,,Early Stage Venture,3,,1,,Policen Direkt,"381,056"
Seed Round - inga.,https://www.crunchbase.com/funding_round/inga-seed--88ae8cfe,inga.,https://www.crunchbase.com/organization/inga,Seed,"Frankfurt, Hessen, Germany, Europe",430000,EUR,488845,2019-03-01,Seed,,,,Yes,"Automated Active Sourcing, Social Recruiting, Automated Headhunting","Information Technology, Messaging, Social Media, Social Recruiting, Software",,https://www.inga.one,,430000,EUR,488845,Seed,1,,1,,NCA,"407,482"
Series A - Inyova,https://www.crunchbase.com/funding_round/inyova-series-a--f4ed3161,Inyova,https://www.crunchbase.com/organization/inyova,Series A,"Frankfurt, Hessen, Germany, Europe",,,,2022-01-01,Early Stage Venture,,,,Yes,"Inyova is an investment platform that provides impact investing, saving plans, and financial services.","Financial Services, Impact Investing, Online Portals",,https://inyova.de,,,,,Early Stage Venture,1,,1,,Benjamin Esmilaire,"132,838"
Seed Round - iVE.ONE,https://www.crunchbase.com/funding_round/agora-innovation-seed--947bf6a6,iVE.ONE,https://www.crunchbase.com/organization/agora-innovation,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2020-02-24,Seed,,,,Yes,"iVE.ONE from Agora Innovation, is a web platform that connects the three pillars of digital securities - issuance, invest and legal.","Blockchain, Compliance, Financial Services",,http://www.ive.one,$1M to $10M,1000000,EUR,1156142,Seed,4,EOS VC Fund,1,,EOS VC Fund,"97,806"
Seed Round - iVE.ONE,https://www.crunchbase.com/funding_round/agora-innovation-seed--d594a06e,iVE.ONE,https://www.crunchbase.com/organization/agora-innovation,Seed,"Frankfurt, Hessen, Germany, Europe",750000,EUR,852372,2019-02-25,Seed,,,,Yes,"iVE.ONE from Agora Innovation, is a web platform that connects the three pillars of digital securities - issuance, invest and legal.","Blockchain, Compliance, Financial Services",,http://www.ive.one,$1M to $10M,1000000,EUR,1156142,Seed,4,HTGF | High-Tech Gruenderfonds,1,,HTGF | High-Tech Gruenderfonds,"337,852"
Seed Round - iVE.ONE,https://www.crunchbase.com/funding_round/agora-innovation-seed--11dbea6d,iVE.ONE,https://www.crunchbase.com/organization/agora-innovation,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2021-07-21,Seed,,,,Yes,"iVE.ONE from Agora Innovation, is a web platform that connects the three pillars of digital securities - issuance, invest and legal.","Blockchain, Compliance, Financial Services",,http://www.ive.one,$1M to $10M,1000000,EUR,1156142,Seed,4,CV VC,1,,CV VC,"636,278"
Seed Round - iVE.ONE,https://www.crunchbase.com/funding_round/agora-innovation-seed--c3459abc,iVE.ONE,https://www.crunchbase.com/organization/agora-innovation,Seed,"Frankfurt, Hessen, Germany, Europe",250000,EUR,303770,2021-01-14,Seed,,,,Yes,"iVE.ONE from Agora Innovation, is a web platform that connects the three pillars of digital securities - issuance, invest and legal.","Blockchain, Compliance, Financial Services",,http://www.ive.one,$1M to $10M,1000000,EUR,1156142,Seed,4,,1,1,tokentus investment AG,"573,036"
Convertible Note - Joylists,https://www.crunchbase.com/funding_round/joylists-convertible-note--a8fd9056,Joylists,https://www.crunchbase.com/organization/joylists,Convertible Note,"Frankfurt, Hessen, Germany, Europe",70000,USD,70000,2023-04-30,,,,,No,One stop shop SaaS enabled job market for independent creatives,Software,,https://joylists.com/,,70000,USD,70000,,1,,,,,"74,340"
Series B - Keen Games,https://www.crunchbase.com/funding_round/keen-games-series-b--850efc5f,Keen Games,https://www.crunchbase.com/organization/keen-games,Series B,"Frankfurt, Hessen, Germany, Europe",10000000,USD,10000000,2021-07-20,Early Stage Venture,,,,Yes,Keen Games is an independent game developer company that provides games that can be played on gaming platforms.,"Developer Platform, Gaming, Video Games",,http://www.keengames.de,Less than $1M,10000000,USD,10000000,Early Stage Venture,1,"Hiro Capital, Tencent",2,1,"Hiro Capital, Tencent","144,586"
Pre Seed Round - Klamo,https://www.crunchbase.com/funding_round/klamo-pre-seed--07111a91,Klamo,https://www.crunchbase.com/organization/klamo,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",200000,EUR,229230,2019-01-01,Seed,,,,Yes,Klamo provides a next-gen tech platform for Europe’s small fashion brands,"Data Mining, E-Commerce, Fashion",,https://klamo.eu,,200000,EUR,229230,Seed,1,,1,,Business Angel,"324,540"
Private Equity Round - Kohler Transfer,https://www.crunchbase.com/funding_round/kohler-transfer-private-equity--d67dd6fa,Kohler Transfer,https://www.crunchbase.com/organization/kohler-transfer,Private Equity,"Frankfurt, Hessen, Germany, Europe",,,,2017-01-01,Private Equity,,,,Yes,Kohler-Transfer top 3 cross-regional service providers of transportation for the disabled in Germany.,"Facilities Support Services, Transportation",,https://www.koehlertransfer.de/,,,,,Private Equity,1,,1,,COI Partners,"380,828"
Grant - Kompreno,https://www.crunchbase.com/funding_round/kompreno-grant--0c088f02,Kompreno,https://www.crunchbase.com/organization/kompreno,Grant,"Frankfurt, Hessen, Germany, Europe",,,,2024-06-21,,,,,No,"Kompreno provides translation, interpreting, and localization services of major European languages.","Language Learning, Natural Language Processing, Translation Service",,http://www.kompreno.eu,,,,,,1,CONTENTshift,1,,CONTENTshift,"43,004"
Seed Round - Konsilmed,https://www.crunchbase.com/funding_round/konsilmed-seed--d4c39a69,Konsilmed,https://www.crunchbase.com/organization/konsilmed,Seed,"Frankfurt, Hessen, Germany, Europe",750000,USD,750000,2022-03-01,Seed,,,,Yes,"Telemedicine with European and American Experts, Medical tourism, Teaching medical programs.","Health Care, Insurance, Medical",,https://www.konsilmed.com,,1000000,USD,1000000,Seed,2,,,,,"116,024"
Pre Seed Round - Konsilmed,https://www.crunchbase.com/funding_round/konsilmed-pre-seed--486d1c24,Konsilmed,https://www.crunchbase.com/organization/konsilmed,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",250000,USD,250000,2021-03-01,Seed,,,,Yes,"Telemedicine with European and American Experts, Medical tourism, Teaching medical programs.","Health Care, Insurance, Medical",,https://www.konsilmed.com,,1000000,USD,1000000,Seed,2,,,,,"388,681"
Seed Round - Layover Solutions,https://www.crunchbase.com/funding_round/layover-solutions-seed--fd87cfa9,Layover Solutions,https://www.crunchbase.com/organization/layover-solutions,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2023-02-16,Seed,,,,Yes,Layover Solutions takes care of passengers who are affected by flight disruptions and coordination.,Hospitality,,https://layoversolutions.com/,,,,,Seed,1,,1,,BM H Beteiligungs-Managementgesellschaft Hessen,"31,926"
Series A - LegalTegrity,https://www.crunchbase.com/funding_round/legaltegrity-series-a--b356e659,LegalTegrity,https://www.crunchbase.com/organization/legaltegrity,Series A,"Frankfurt, Hessen, Germany, Europe",1000000,EUR,1216419,2021-02-22,Early Stage Venture,,,,Yes,LegalTegrity is the digital whistleblowing solution for medium-sized companies.,"B2B, Compliance, Information Services, Information Technology, Legal, Legal Tech, Software",,https://legaltegrity.com/,$1M to $10M,1000000,EUR,1216419,Early Stage Venture,1,BM H Beteiligungs-Managementgesellschaft Hessen,1,1,BM H Beteiligungs-Managementgesellschaft Hessen,"142,710"
Pre Seed Round - leonardo. impact,https://www.crunchbase.com/funding_round/leonardo-impact-pre-seed--87747b66,leonardo. impact,https://www.crunchbase.com/organization/leonardo-impact,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",1000000,USD,1000000,2024-03-01,Seed,,,,Yes,"AI-powered SaaS solution to streamline impact data collection, verification & reporting for impact investors and their portfolio companies.","Data Collection and Labeling, FinTech, Impact Investing, Machine Learning, SaaS, Social Impact, Sustainability",,https://www.leonardo-impact.com/,,1604367,USD,1604367,Seed,2,,1,1,Global Millennial Capital,"72,003"
Pre Seed Round - leonardo. impact,https://www.crunchbase.com/funding_round/leonardo-impact-pre-seed--7789098f,leonardo. impact,https://www.crunchbase.com/organization/leonardo-impact,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",555000,EUR,604367,2023-08-18,Seed,,,,Yes,"AI-powered SaaS solution to streamline impact data collection, verification & reporting for impact investors and their portfolio companies.","Data Collection and Labeling, FinTech, Impact Investing, Machine Learning, SaaS, Social Impact, Sustainability",,https://www.leonardo-impact.com/,,1604367,USD,1604367,Seed,2,BM H Beteiligungs-Managementgesellschaft Hessen,1,1,BM H Beteiligungs-Managementgesellschaft Hessen,"631,901"
