Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
mailo,https://www.crunchbase.com/organization/mailo-588f,Active,,"Consulting, Insurance, Internet","Köln, Nordrhein-Westfalen, Germany","Mailo provides digital entrepreneur insurer for freelancers, self-employed and small businesses.","64,435","European Union (EU), Europe, Middle East, and Africa (EMEA)",50668,$1M to $10M,2017-01-01,year,,,,,For Profit,https://mailo.de/,https://twitter.com/mailo_ag,https://www.facebook.com/mailoAG/,https://www.linkedin.com/company/mailo/,"Mailo provides digital insurance solutions for freelancers, self-employed, and small businesses. Mailo simplifies complex insurance solutions and focuses on understanding individual needs in today's professional world and responding to them as quickly and flexibly as possible.","Financial Services, Internet Services, Professional Services",2,11-50,"Matthias Uebing, Sten Nahrgang",2,,2021-10-05,10000000,USD,10000000,Venture - Series Unknown,10000000,USD,10000000,Venture - Series Unknown,10000000,USD,10000000,10000000,USD,10000000,"WENVEST Capital, Lakeside Invest & Consult",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
mecorad,https://www.crunchbase.com/organization/mecorad,Active,,Manufacturing,"Cologne, Nordrhein-Westfalen, Germany",mecorad provides measurement solutions for hot metal processes.,"406,964","European Union (EU), Europe, Middle East, and Africa (EMEA)",51105,Less than $1M,2018-01-01,year,,,,,For Profit,http://www.mecorad.com/,https://twitter.com/mecorad_cologne,,https://www.linkedin.com/company/mecorad/,"mecorad offers customers producing hot-rolled steel and metals higher quality of product at a lower production cost. They dealing with continuous casting, rolling of flats, longs, or heavyplates. The sensor emits a high-frequency signal that moves directly toward the target at the speed of light. They  offer single sensor products for different use cases.",Manufacturing,1,1-10,Marc Banaszak,2,,2023-08-01,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,"FTTF, Aperam Ventures",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
medlink,https://www.crunchbase.com/organization/medlink-9025,Active,,"Health Care, Hospital, Human Resources, Recruiting, SaaS, Software","Cologne, Nordrhein-Westfalen, Germany",medical HR SAAS solution for hospitals,"130,947","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2019-10-01,month,,,,,For Profit,https://medlink.de/de,,,https://www.linkedin.com/company/medlinkde/,"medlink is a HR-management software, optimizing clinical personnel deployment in order to increase efficiency in organization, communication and coordination. The platform digitally networks medical facilities with personnel service providers, temporary staff and other external workers from the nursing and medical sector. In this way, medical facilities can find personnel for your hospital in a time and cost-efficient manner - precisely tailored to the specific requirements.","Administrative Services, Health Care, Professional Services, Software",2,1-10,"Lukas Antczak, Philipp Busse",2,Seed,2020-02-05,50000,EUR,55007,Pre-Seed,50000,EUR,55007,Pre-Seed,170000,EUR,186534,170000,EUR,186534,"APX, EXIST",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
METALSALE,https://www.crunchbase.com/organization/metalsale,Active,,"Marketplace, Trading Platform","Cologne, Nordrhein-Westfalen, Germany",METALSALE is a B2B-marketplace for professional traders of metal scrap.,"155,078","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2017-05-01,month,2019-08-19,day,,,For Profit,https://www.metalsale.com/,,,https://www.linkedin.com/company/serohtec/,"Metalsale builds a digital trading platform that allows non-ferrous metal scrap to be traded easily, lucratively and safely. They are a team with many years of experience in recycling and technology companies and know the problems that need to be solved.","Commerce and Shopping, Financial Services, Lending and Investments",3,1-10,"Daniel Roeder, Gerrit Mewes, Jochen Kuritz",1,M&A,2017-10-01,800000,EUR,944706,Seed,800000,EUR,944706,Seed,800000,EUR,944706,800000,EUR,944706,"10x Group, Seed GmbH, Christopher Muhr, Kristofer Fichtner, Tim Bode",1,5,,Was Acquired,METALSALE acquired by Schrott24,https://www.crunchbase.com/acquisition/schrott24-gmbh-acquires-metalsale--c8d97e8b,Schrott24,https://www.crunchbase.com/organization/schrott24-gmbh,2019-08-19,day,,,,,,Private,,,,,,,,,,,
metru,https://www.crunchbase.com/organization/metru,Active,,"Human Resources, Mobile Apps, Software, Video","Köln, Nordrhein-Westfalen, Germany",metru is an HR portal to connect companies and candidates in the preselection process of the recruiting.,"125,152","European Union (EU), Europe, Middle East, and Africa (EMEA)",68163,,2016-05-01,day,,,,,For Profit,https://www.metru.io,,https://www.facebook.com/metru.germany,https://www.linkedin.com/company/metrugermany,"metru is an HR portal to connect companies and candidates in the preselection process of the recruiting. The company offers applicants from all industries the opportunity to promote themselves in a whole new way and effectively increase their own job opportunities. With the know-how of the film industry, the metru team produces professional, yet priced and fair application videos in the best image and sound quality, which are absolutely authentic to the focus on individual personality.","Administrative Services, Apps, Media and Entertainment, Mobile, Software, Video",1,11-50,Masoud Payinda,3,Seed,2020-10-03,200000,EUR,234341,Seed,200000,EUR,234341,Seed,900000,EUR,1018823,900000,EUR,1018823,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Midnight technology,https://www.crunchbase.com/organization/midnight-technology,Active,,"Advertising, Internet, Marketing, Software, Web Design, Web Development","Cologne, Nordrhein-Westfalen, Germany",Web Development Mobile Apps Software Solutions AI Integration Full-Cycle Marketing,"138,703","European Union (EU), Europe, Middle East, and Africa (EMEA)",50667,,2016-01-01,year,,,,,For Profit,https://www.midnight-technology.com/,,,https://www.linkedin.com/company/midnight-techno/?viewAsMember=true,"Midnight Technology is a leading digital agency specializing in web development, mobile apps, software solutions, AI integration, and full-cycle marketing. With over 8 years of experience, we deliver high-quality, cost-effective solutions tailored to your business needs.","Advertising, Design, Internet Services, Sales and Marketing, Software",1,11-50,Dmytro Dubrovin,1,Early Stage Venture,2024-05-19,50000,USD,50000,Series A,50000,USD,50000,Series A,50000,USD,50000,50000,USD,50000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
MINDZEIT®,https://www.crunchbase.com/organization/mindzeit,Active,,"Apps, Fitness, InsurTech, Wellness","Köln, Nordrhein-Westfalen, Germany",MINDZEIT is an intelligent coaching system based on mindfulness and meditation.,"147,383","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2019-09-01,day,,,,,For Profit,https://mindzeit.app/,https://twitter.com/MINDZEIT_app,https://www.facebook.com/mindzeit/,https://www.linkedin.com/company/mindzeit/,"MINDZEIT is a mobile application of a coaching system based on mindfulness and meditation. The app features include digital health, stress management, mindfulness, meditation, health at work, b2b, mindfulness at work, e-health, gamification, and employer branding.","Apps, Financial Services, Health Care, Software, Sports",1,1-10,Céleste Kleinjans,5,Seed,2024-03-31,,,,Seed,,,,Seed,,,,60000,EUR,69567,"Federal Ministry for Economic Affairs and Energy (BMWi), Plug and Play Insurtech, TechFounders, Film- und Medienstiftung NRW, InsurLab Germany",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
MySchlepApp,https://www.crunchbase.com/organization/myschlepapp,Active,,Mobile Apps,"Köln, Nordrhein-Westfalen, Germany",MySchlepApp is a mobile towing service based on a large network of service providers.,"564,743","European Union (EU), Europe, Middle East, and Africa (EMEA)",51149,,2016-01-01,year,,,,,For Profit,https://myschleppapp.de,https://twitter.com/myschleppapp,https://www.facebook.com/myschleppapp,,MySchlepApp is a mobile towing service based on a large network of service providers.,"Apps, Mobile, Software",,1-10,,1,Seed,2017-06-01,,,,Seed,,,,Seed,,,,,,,STARTPLATZ,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
MöbelFirst,https://www.crunchbase.com/organization/möbelfirst,Active,,"E-Commerce, Furniture, Retail","Cologne, Nordrhein-Westfalen, Germany",MöbelFirst was founded 3 years ago and is something special: Each piece of furniture comes from a specialist retailer.,"174,491","European Union (EU), Europe, Middle East, and Africa (EMEA)",50937,,2016-01-01,year,,,,,For Profit,https://www.moebelfirst.de/,,,https://in.linkedin.com/company/m%C3%B6belfirst-gmbh,"MöbelFirst was founded 3 years ago and is something special: Each piece of furniture comes from a specialist retailer and more than 100 stores are taking part in Germany! TimelyFirst plans to reach the € 10 million mark. The partners of MöbelFirst include the brands Musterring, Stressless and Rolf Benz.","Commerce and Shopping, Consumer Goods",2,11-50,"Christoph Ritschel, Dennis Tobias Franken",2,,2017-09-19,,,,Corporate Round,,,,Corporate Round,250000,EUR,286231,250000,EUR,286231,"Musterring International Josef Höner, Christoph Schug",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Nannio GmbH,https://www.crunchbase.com/organization/nannio-gmbh,Active,,,"Köln, Nordrhein-Westfalen, Germany",Nannio provides children's courses and childcare,"2,249,160","European Union (EU), Europe, Middle East, and Africa (EMEA)",50668,,2018-01-01,year,,,,,For Profit,,,,,,,,1-10,,1,Seed,2019-07-12,,,,Seed,,,,Seed,,,,,,,1stMOVER,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
niostem,https://www.crunchbase.com/organization/mane-biotech,Active,,"B2C, Consumer, Consumer Software, Hardware, Intelligent Systems, Life Science","Cologne, Nordrhein-Westfalen, Germany",Unlocking the body's regenerative potential to grow hair,"60,190","European Union (EU), Europe, Middle East, and Africa (EMEA)",50858,$1M to $10M,2019-06-14,day,,,,,For Profit,https://www.niostem.com/,https://twitter.com/niostem,,https://www.linkedin.com/company/mane-biotech,"Niostem is a venture-funded startup solving hair loss via wearable, regenerative technologies.  The human body displays remarkable abilities to heal and regenerate due to the function of adult stem cells.  At Niostem, we are unlocking the body's regenerative potential to grow hair. We are developing a smart, wearable device to regrow hair and stop hair loss in people with male pattern baldness.","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Hardware, Other, Science and Engineering, Software",2,11-50,"Carlos Chacón, Emil Aliev",2,Seed,2022-01-18,1700000,EUR,1925846,Seed,1700000,EUR,1925846,Seed,1790000,EUR,2025012,1790000,EUR,2025012,"Entrepreneur First, Brightlands Venture Partners",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
NOMOO,https://www.crunchbase.com/organization/nomoo,Active,,"Food and Beverage, Food Processing, Manufacturing","Cologne, Nordrhein-Westfalen, Germany",NOMOO manufactures vegan ice-creams.,"223,177","European Union (EU), Europe, Middle East, and Africa (EMEA)",50825,Less than $1M,2016-01-01,year,,,,,For Profit,https://nomoo.de/,https://twitter.com/nomooicecream,https://www.facebook.com/nomooicecream,https://www.linkedin.com/company/nomoo-icecream/,NOMOO manufactures vegan ice-creams.,"Food and Beverage, Manufacturing",1,11-50,Jan Grabow,2,Early Stage Venture,2021-01-15,,,,Series A,,,,Series A,,,,,,,"Dr. Giesen Family Office, Quest Solutions, AM1 Ventures, Siltho Research",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
ODOSCOPE,https://www.crunchbase.com/organization/odoscope-gmbh,Active,,"A/B Testing, Analytics, Artificial Intelligence (AI), Big Data, Digital Marketing, E-Commerce, Personalization, Predictive Analytics, SaaS","Köln, Nordrhein-Westfalen, Germany",ODOSCOPE is a Customer Engagement Platform that provides real-time personalization on all touchpoints.,"334,985","European Union (EU), Europe, Middle East, and Africa (EMEA)",50933,Less than $1M,2015-01-01,year,,,,,For Profit,https://www.odoscope.com/,https://www.twitter.com/odoscope,https://www.facebook.com/odoscope,https://www.linkedin.com/company/odoscope/,ODOSCOPE is a Customer Engagement Platform that provides real-time personalization on all touchpoints.,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Sales and Marketing, Science and Engineering, Software",2,11-50,"Karen Hunermann, Ralph Hünermann",3,,2018-08-05,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,"TAKKT Venture Capital, J.F. Muller & Sohn AG, Engelhardt Kaupp Kiefer",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Operaize,https://www.crunchbase.com/organization/operaize,Active,,"Artificial Intelligence (AI), Industrial Automation, Machine Learning, Software","Cologne, Nordrhein-Westfalen, Germany",Operaize offers cognitive operations for manufacturers through the next generation AI-powered production planning & scheduling solution.,"101,992","European Union (EU), Europe, Middle East, and Africa (EMEA)",50667,$1M to $10M,2019-01-01,year,,,,,For Profit,https://operaize.com/,,,https://www.linkedin.com/company/operaize/,"Operaize offers Cognitive Operations, a cloud platform for AI-based production planning that integrates into an existing planning landscape via APIs or special SAP integration and solves existing planning challenges. Cognitive Operations collects planning and master data from existing ERP and planning systems, converts it into a data structure suitable for the various AI-based planning and optimization processes, and generates an optimal production plan in seconds based on a set of framework conditions, constraints, and objectives.","Artificial Intelligence (AI), Data and Analytics, Manufacturing, Science and Engineering, Software",1,1-10,Franz Felsmann,1,Seed,2021-11-18,1500000,EUR,1705177,Seed,1500000,EUR,1705177,Seed,1500000,EUR,1705177,1500000,EUR,1705177,"HTGF | High-Tech Gruenderfonds, NRW.BANK, FTTF",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Pinkbus,https://www.crunchbase.com/organization/pinkbus,Active,,"B2C, Travel","Cologne, Nordrhein-Westfalen, Germany",Pinkbus provides long-distance coach service.,"1,590,004","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2019-01-01,year,,,,,For Profit,https://khoangsanamico.vn/bot-da/bot-da-caco3/,,https://www.facebook.com/pinkbus.de/,https://www.linkedin.com/company/pinkbus/,Pinkbus provides long-distance coach service.,"Other, Travel and Tourism",,1-10,,1,Seed,2020-03-26,,,,Pre-Seed,,,,Pre-Seed,,,,,,,Venista Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Plastic2Beans,https://www.crunchbase.com/organization/plastic2beans,Active,,"Coffee, Manufacturing, Retail","Cologne, Nordrhein-Westfalen, Germany",Plastic2Beans is a manufacturing company that produces coffee to home and office.,"455,584","European Union (EU), Europe, Middle East, and Africa (EMEA)",50937,,2018-01-01,year,,,,,For Profit,https://plastic2beans.com,https://twitter.com/plastic2b,https://www.facebook.com/Plastic2Beans/,https://www.linkedin.com/company/plastic2beans/,,"Commerce and Shopping, Food and Beverage, Manufacturing",,1-10,,1,,2023-05-01,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,FS Life Science Investment,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Prommpt SaaS,https://www.crunchbase.com/organization/prommpt-saas-ltd,Active,,"Information Technology, Robotics, SaaS","Cologne, Nordrhein-Westfalen, Germany",Project Management and Collaboration SaaS,"588,138","European Union (EU), Europe, Middle East, and Africa (EMEA)",50996,Less than $1M,2017-03-05,day,,,,,For Profit,https://prommpt.com,https://twitter.com/prommpt,https://www.facebook.com/prommpt/,https://www.linkedin.com/company/prommpt-collaborative-pm-saas/,"PROMMPT Your Best-in-Class project management tool. Easy to use, full-fletched, and brilliantly efficient. Prommpt is the Tool of Choice in over 200 international multi faceted projects.","Hardware, Information Technology, Science and Engineering, Software",,11-50,,1,Seed,2017-03-05,,,,Seed,,,,Seed,,,,,,,M-VC Europe Ltd.,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Radbonus,https://www.crunchbase.com/organization/radbonus,Active,,"Cycling, Fitness, Mobile Apps, Wellness","Cologne, Nordrhein-Westfalen, Germany",Radbonus motivates people to cycle more by giving them real financial incentives.,"1,411,211","European Union (EU), Europe, Middle East, and Africa (EMEA)",50670,,2015-01-01,year,,,,,For Profit,https://radbonus.com/,https://twitter.com/Radbonus,https://www.facebook.com/radbonus,https://www.linkedin.com/company/radbonus,"Radbonus motivates people to cycle more by giving them real financial incentives. For any km driven by bike, their users get rewards from their partners: health insurances, employers, e-shops and many more.","Apps, Health Care, Mobile, Software, Sports",,1-10,,1,Seed,2015-12-01,,,,Seed,,,,Seed,,,,,,,Agile Accelerator,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Rausgegangen,https://www.crunchbase.com/organization/rausgegangen,Active,,Internet,"Köln, Nordrhein-Westfalen, Germany","Rausgegangen is a privately held company that is generating the tips to go out in Cologne, every day.","73,428","European Union (EU), Europe, Middle East, and Africa (EMEA)",50823,,2015-01-01,year,,,,,For Profit,https://rausgegangen.de/,,,https://www.linkedin.com/company/rausgegangen,"Rausgegangen is a privately held company that is generating the tips to go out in Cologne, every day.",Internet Services,,51-100,,1,,2023-09-11,1275000,EUR,1370325,Undisclosed,1275000,EUR,1370325,Undisclosed,1275000,EUR,1370325,1275000,EUR,1370325,"Oliver Roskopf, Niklas Plath, Wilke Stroman, Timoor Taufig, Daniel Förster",,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
resment,https://www.crunchbase.com/organization/resment,Active,,"B2B, Human Resources, Information Technology, Internet, Software","Cologne, Nordrhein-Westfalen, Germany",resment allows you to manage your employees and automatize your processes,"2,339,408","European Union (EU), Europe, Middle East, and Africa (EMEA)",50672,,2016-03-01,day,,,,,For Profit,https://resment.com/,https://www.twitter.com/resmenthr,https://www.facebook.com/resmentrms,https://www.linkedin.com/company/resment-ug,"Resment is an innovative and web-based resource management solution for small and medium sized companies. It has launched a human resource management module that contains the management of employees with a digital employee file, time tracking, shift-planning, absence, and holiday management as well as an automated salary management. Its product supports the sector of small and medium sized companies and automates administrative tasks to enable the possibility for entrepreneurs and employees to focus on their core abilities. The company was founded in 2014 and is headquartered in Cologne, Germany.","Administrative Services, Information Technology, Internet Services, Other, Software",2,1-10,"Marc Stratmann, Wladislaw Kanewski",1,,2016-03-01,,,,Non-equity Assistance,,,,,,,,,,,SpinLab - The HHL Accelerator,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
RIMASYS,https://www.crunchbase.com/organization/rimasys,Active,,"Biotechnology, Education, Health Care, Life Science, Medical Device","Cologne, Nordrhein-Westfalen, Germany",RIMASYS is the novel approach to surgical education and MedTech R&D.,"334,958","European Union (EU), Europe, Middle East, and Africa (EMEA)",50829,,2016-01-01,year,2022-09-13,day,,,For Profit,https://www.rimasys.com/,,,https://www.linkedin.com/company/rimasys/about/,"RIMASYS is the novel approach to surgical education and MedTech R&D. They enable medical science, academia, and the industry to develop better implants, and perform more advanced therapies, operations - with the aim to increase the quality of life for patients. RIMASYS is focusing on enhancing surgical education and improving patient outcomes by deploying realistic fractures for practical skill training and medical device development.","Biotechnology, Education, Health Care, Science and Engineering",2,101-250,"Marc Ebinger, Robert Holz",1,M&A,2017-10-10,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,HTGF | High-Tech Gruenderfonds,1,1,,Was Acquired,RIMASYS acquired by AO Foundation,https://www.crunchbase.com/acquisition/ao-foundation-acquires-rimasys--40c80c38,AO Foundation,https://www.crunchbase.com/organization/ao-foundation,2022-09-13,day,,,,Acquisition,,Private,,,,,,,,,,,
RISE Financial Technologies,https://www.crunchbase.com/organization/rise-financial-technologies-b0e2,Active,,"Finance, Financial Services, FinTech","Cologne, Nordrhein-Westfalen, Germany",RISE Financial Technologies develops a distributed ledger-based platform designed to facilitate post-trade service in the capital market.,"175,524","European Union (EU), Europe, Middle East, and Africa (EMEA)",50678,,2015-01-01,year,,,,,For Profit,https://www.rise-technologies.com,,,https://www.linkedin.com/company/rise-financial-technologies,RISE Financial Technologies develops a distributed ledger-based platform designed to facilitate post-trade service in the capital market.,Financial Services,,,,1,,2019-09-05,3500000,USD,3500000,Venture - Series Unknown,3500000,USD,3500000,Venture - Series Unknown,3500000,USD,3500000,3500000,USD,3500000,"Mendoza Ventures, coparion",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Rise Technology,https://www.crunchbase.com/organization/rise-technology,Active,,"CRM, Information Technology, Software","Köln, Nordrhein-Westfalen, Germany",Rise is a software platform that allows a much simpler and more efficient collaboration with the technical field service.,"324,519","European Union (EU), Europe, Middle East, and Africa (EMEA)",51149,Less than $1M,2015-01-01,year,,,,,For Profit,https://rise.tech/en,https://twitter.com/rise_techn,https://www.facebook.com/pg/risetechnologiesgmbh/,https://www.linkedin.com/company/rise-technologies-gmbh,"Rise is a software platform that allows a much simpler and more efficient collaboration with the technical field service. With the help of rise, you can record technical problems in a text, image and video format, coordinate your problems with all parties involved, from the service to the development department, digitally coordinate, make better decisions based on the recorded data and solve complex problems remotely , Your digital workflow is documented at the same time as a rise.","Information Technology, Sales and Marketing, Software",2,11-50,"Human Ashrafi, Martin Riedel",1,Seed,2016-06-01,,,,Seed,,,,Seed,,,,,,,STARTPLATZ,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Roamlike,https://www.crunchbase.com/organization/roamlike,Active,,"E-Commerce, Marketing, Rental, Vacation Rental","Köln, Nordrhein-Westfalen, Germany","At Roamlike, hosts of vacation rentals find everything that is important for the furnishing and operation of their rental at the best price.","437,975","European Union (EU), Europe, Middle East, and Africa (EMEA)",50267,$1M to $10M,2018-01-01,year,,,,,For Profit,https://roamlike.com,,https://www.facebook.com/roamlike,https://www.linkedin.com/company/roamlike/,"At Roamlike, hosts of vacation rentals find everything that is important for the furnishing and operation of their vacation rental at the best price – from the couch to the coffee machine. They will get the best prices or even free products because they expose brand products to their guests. Roamlike has created a unique in-home communication infrastructure to make travelers aware of brand products in the accommodations.","Commerce and Shopping, Real Estate, Sales and Marketing, Travel and Tourism",4,1-10,"Hendrik Schubert, Jens Büschgens, Martin Jan Korus, Tim Kohlen",1,Seed,2018-12-18,,,,Pre-Seed,,,,Pre-Seed,,,,,,,NCA,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Scedule,https://www.crunchbase.com/organization/scedule,Active,,"Collaboration, Enterprise, Information Technology, Meeting Software, Productivity Tools, SaaS, Scheduling, Software","Köln, Nordrhein-Westfalen, Germany",Scedule is a SaaS platform that directs and governs scheduling processes for the benefit of a company’s business and productivity.,"1,556,639","European Union (EU), Europe, Middle East, and Africa (EMEA)",50933,,2016-08-26,day,,,,,For Profit,https://www.scedule.com,,,https://www.linkedin.com/company/scedule,"Everyone is talking about collaboration, nobody about how it is organised. However, the way you plan collaboration is decisive for its productivity. Scedule is not the next scheduling tool. It's a SaaS platform that directs and governs scheduling processes for the benefit of a company’s business and productivity. Companies have numerous tools to manage data and processes. But they don't have any tool to manage and prioritise the organisation's time. When which group of participants works together on which topic is controlled exclusively by structural specifications. We are convinced that in a knowledge-driven economy, the use of time to create value must be digitised and automated. Therefor Scedule goes beyond the known scope of scheduling tools: A smart algorithm identifies meaningful date proposals that take into account specific business preferences. Resource bookings in linked groupware are made automatically and in advance according to the schedule. The Scedule API enables the integration of ready-to-use applications into company-specific collaboration tools. And meeting-related workflows are automated based on company specific rules and in terms of productivity.","Information Technology, Messaging and Telecommunications, Other, Software",,1-10,,1,,2017-06-04,,,,Non-equity Assistance,,,,,,,,,,,VentureOut,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,3
ShareACamper,https://www.crunchbase.com/organization/shareacamper,Active,,"Car Sharing, Fleet Management, Insurance, Payments, Peer to Peer, Recreational Vehicles, Rental, Travel, Vacation Rental","Cologne, Nordrhein-Westfalen, Germany",ShareACamper is a peer-to-peer rental platform for motorhomes and caravans.,"113,740","European Union (EU), Europe, Middle East, and Africa (EMEA)",50672,,2015-01-01,month,2021-01-06,day,,,For Profit,https://www.yescapa.de,https://twitter.com/shareacamper,https://www.facebook.com/ShareaCamper/,https://www.linkedin.com/company/shareacamper,"SHAREaCAMPER is a relatively new international company with German roots and is currently active in three of the largest camping markets in the world. The initial idea and founding phase began in October 2014 and the first of three platforms for peer to peer camper rental launched in New Zealand in June 2015, closely followed by the Australia launch in October 2015. The two founders and hobby campers, Jan Bartel and Florian Dahlmann, never forgot where it all started. SHAREaCAMPER has therefore been present at various trade fairs in Germany, such as the CMT in Stuttgart and the Caravan Salon in Dusseldorf. In February 2016, SHAREaCAMPER successfully launched in Germany, with a team dedicated to ensuring campervan owners and travellers are professionally looked after. The company has partnered with the experts from RMV to answer all questions that may come up and to ensure the delicate topic of insurance is properly looked after. The teams in Germany, New Zealand and Australia are consistently working on improving what to offer to ensure both travellers and private owners have an enjoyable experience.","Commerce and Shopping, Financial Services, Other, Payments, Real Estate, Transportation, Travel and Tourism",2,11-50,"Florian Dahlmann, Jan Bartel",1,M&A,2016-08-02,2000000,EUR,2244291,Seed,2000000,EUR,2244291,Seed,2000000,EUR,2244291,2000000,EUR,2244291,Werkdigital,,1,,Was Acquired,ShareACamper acquired by Yescapa,https://www.crunchbase.com/acquisition/yescapa-acquires-shareacamper--4693ce47,Yescapa,https://www.crunchbase.com/organization/yescapa,2021-01-06,day,,,,Acquisition,,Private,,,,,,,,,,,
shareDnC,https://www.crunchbase.com/organization/sharednc,Active,,Internet,"Cologne, Nordrhein-Westfalen, Germany",shareDnC is an online platform for subletting unused office space and desk space.,"401,628","European Union (EU), Europe, Middle East, and Africa (EMEA)",50670,,2015-01-01,year,,,,,For Profit,https://www.sharednc.com/,https://twitter.com/sharednc,https://www.facebook.com/pg/sharednc,https://www.linkedin.com/company/10462145/,"shareDnC is an online platform for subletting unused office space and desk space. As an online marketplace, they bring together companies with unused spaces or desks in their offices with small businesses, the self-employed, or company founders who are looking for a small, flexible, and affordable home for their business. For providers, they offer a comprehensive service that makes renting individual rooms or desks easy and convenient. Office",Internet Services,2,11-50,"Christian Mauer, Philipp Hartje",3,,2022-05-18,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,"BitStone Capital, HRS, seedfeed",,3,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,1
snabBus,https://www.crunchbase.com/organization/snabbus,Active,,"Information Services, Transportation, Travel, Travel Agency","Cologne, Nordrhein-Westfalen, Germany",snabBus brings together travelers and bus companies for a unique chartered-bus experience.,"162,718","European Union (EU), Europe, Middle East, and Africa (EMEA)",50933,$1M to $10M,2017-01-01,year,,,,,For Profit,https://www.snapbus.de,,https://www.facebook.com/realSnapbus/,https://www.linkedin.com/company/snabbus/,snabBus automatically compare hundreds of buses from bus companies in your area.,"Information Technology, Transportation, Travel and Tourism",2,1-10,"Benedikt Kolbinger, Yannic Muller",1,Seed,2019-05-15,1000000,EUR,1120728,Seed,1000000,EUR,1120728,Seed,1000000,EUR,1120728,1000000,EUR,1120728,"STS Ventures, TS Ventures",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
